,source,target,co-occurrence_count,translation_score
660,bajar,mind,2,1.242408995532056e-45
661,bajar,my,4,2.439091593097281e-30
662,bajar,number,3,1.242408995532056e-45
663,bajar,one,1,1.242408995532056e-45
664,bajar,our,8,2.8173145223799946e-25
665,bajar,please,4,1.242408995532056e-45
666,bajar,reception,1,3.882471114230692e-45
667,bajar,room,8,1.242408995532056e-45
668,bajar,send,8,0.36149507911039913
669,bajar,sending,2,1.2385594760203354e-12
670,bajar,six,1,1.242408995532056e-45
671,bajar,suitcase,1,2.5263324154747017e-45
672,bajar,suitcases,1,1.4251993170526662e-45
673,bajar,the,3,1.242408995532056e-45
674,bajar,three,2,1.242408995532056e-45
675,bajar,to,9,1.242408995532056e-45
676,bajar,travel,1,1.242408995532056e-45
677,bajar,two,2,1.242408995532056e-45
678,bajar,would,2,1.242408995532056e-45
679,bajar,you,10,0.04507070867936101
680,bajarme,can,1,3.1131282766744874e-44
681,bajarme,down,1,0.8166418778753699
682,bajarme,luggage,1,3.1131282766744874e-44
683,bajarme,my,1,3.1131282766744874e-44
684,bajarme,room,1,3.1131282766744874e-44
685,bajarme,send,1,1.5071362838376298e-07
686,bajarme,the,1,3.1131282766744874e-44
687,bajarme,to,1,3.1131282766744874e-44
688,bajarme,you,1,3.1131282766744874e-44
689,bajarnos,can,1,3.303329641864074e-44
690,bajarnos,down,1,0.8697476656250828
691,bajarnos,luggage,1,3.303329641864074e-44
692,bajarnos,our,1,3.303329641864074e-44
693,bajarnos,please,1,3.303329641864074e-44
694,bajarnos,room,1,3.303329641864074e-44
695,bajarnos,send,1,3.303329641864074e-44
696,bajarnos,the,1,3.303329641864074e-44
697,bajarnos,to,1,3.303329641864074e-44
698,bajarnos,you,1,3.303329641864074e-44
699,bajase,down,1,6.813989382420939e-41
700,bajase,i,1,6.813989382420939e-41
701,bajase,like,1,6.813989382420939e-41
702,bajase,luggage,1,6.813989382420939e-41
703,bajase,my,1,6.813989382420939e-41
704,bajase,number,1,6.813989382420939e-41
705,bajase,one,1,6.813989382420939e-41
706,bajase,room,1,6.813989382420939e-41
707,bajase,send,1,0.008553164804656522
708,bajase,to,2,9.79015920856822e-06
709,bajase,two,1,6.813989382420939e-41
710,bajase,would,1,6.813989382420939e-41
711,bajase,you,1,6.813989382420939e-41
712,bajasen,down,1,2.8375336400823873e-40
713,bajasen,i,1,2.8375336400823873e-40
714,bajasen,like,1,2.8375336400823873e-40
715,bajasen,luggage,1,2.8375336400823873e-40
716,bajasen,our,2,2.8375336400823873e-40
717,bajasen,please,1,2.8375336400823873e-40
718,bajasen,room,1,2.8375336400823873e-40
719,bajasen,send,1,2.8375336400823873e-40
720,bajasen,to,2,0.00396583638641519
721,bajasen,would,1,2.8375336400823873e-40
722,bajasen,you,1,2.8375336400823873e-40
723,baje,bags,1,1.5058757305641646e-44
724,baje,down,2,1.5058757305641646e-44
725,baje,our,2,1.5058757305641646e-44
726,baje,reception,1,1.5058757305641646e-44
727,baje,room,1,1.5058757305641646e-44
728,baje,send,2,0.9165431843696545
729,baje,suitcases,1,1.5058757305641646e-44
730,baje,the,1,1.5058757305641646e-44
731,baje,to,3,1.5058757305641648e-44
732,baje,travel,1,1.5058757305641646e-44
733,baje,want,1,1.5058757305641646e-44
734,baje,we,1,1.5058757305641646e-44
735,baje,you,1,1.5058757305641646e-44
736,bajen,down,2,0.44419272557478895
737,bajen,eight,1,6.341118734234173e-45
738,bajen,four,1,6.341118734234173e-45
739,bajen,i,1,6.341118734234173e-45
740,bajen,luggage,2,6.341118734234173e-45
741,bajen,number,1,6.341118734234173e-45
742,bajen,one,1,6.341118734234173e-45
743,bajen,our,2,0.001768504642250056
744,bajen,please,1,6.341118734234173e-45
745,bajen,room,2,6.341118734234173e-45
746,bajen,send,2,0.3240232802842175
747,bajen,the,1,6.341118734234173e-45
748,bajen,to,3,6.341118734234173e-45
749,bajen,want,1,6.341118734234173e-45
750,bajen,you,1,6.341118734234173e-45
751,balaguer,a,4,1.3287297133814714e-44
752,balaguer,and,1,1.3287297133814714e-44
753,balaguer,balaguer,1,0.3571803962833329
754,balaguer,bathroom,1,1.3287297133814714e-44
755,balaguer,for,1,1.3287297133814714e-44
756,balaguer,good,1,1.3287297133814714e-44
757,balaguer,i,1,1.3287297133814714e-44
758,balaguer,jorge,1,0.31845451646529926
759,balaguer,please,1,1.3287297133814714e-44
760,balaguer,room,1,1.3287297133814714e-44
761,balaguer,tv,1,1.3287297133814714e-44
762,balaguer,view,1,1.3287297133814714e-44
763,balaguer,want,1,1.3287297133814714e-44
764,balaguer,with,1,1.3287297133814714e-44
765,bar,a,7,0.02719289475891983
766,bar,air,3,5.0537757642816267e-45
767,bar,and,3,5.0537757642816267e-45
768,bar,are,1,5.0537757642816267e-45
769,bar,available,1,5.0537757642816267e-45
770,bar,conditioning,3,5.0537757642816267e-45
771,bar,do,1,5.0537757642816267e-45
772,bar,have,1,5.0537757642816267e-45
773,bar,i,1,5.0537757642816267e-45
774,bar,in,2,5.0537757642816267e-45
775,bar,is,1,5.0537757642816267e-45
776,bar,like,1,5.0537757642816267e-45
777,bar,minibar,4,0.8383246607623313
778,bar,move,1,5.0537757642816267e-45
779,bar,please,1,5.0537757642816267e-45
780,bar,room,3,5.0537757642816267e-45
781,bar,rooms,1,5.0537757642816267e-45
782,bar,the,2,5.0537757642816267e-45
783,bar,there,2,5.0537757642816267e-45
784,bar,to,2,5.0537757642816267e-45
785,bar,tv,1,5.0537757642816267e-45
786,bar,with,2,5.0537757642816267e-45
787,bar,would,1,5.0537757642816267e-45
788,bar,you,1,5.0537757642816267e-45
789,barberá,a,1,3.338933941196098e-44
790,barberá,barberá,1,0.8975502965499732
791,barberá,booked,1,3.338933941196098e-44
792,barberá,for,1,3.338933941196098e-44
793,barberá,have,1,3.338933941196098e-44
794,barberá,i,1,3.338933941196098e-44
795,barberá,jesús,1,3.338933941196098e-44
796,barberá,room,1,3.338933941196098e-44
797,baño,a,67,0.18752741221745708
798,baño,and,14,0.08672956350299636
799,baño,andrés,1,2.908215550470983e-44
800,baño,any,1,1.3702100129350674e-45
801,baño,are,1,7.946527981868314e-46
802,baño,arturo,1,2.8345755051094854e-44
803,baño,available,1,7.946527981868314e-46
804,baño,balaguer,1,1.3481345731064085e-42
805,baño,bath,11,0.6271900383291374
806,baño,bathroom,7,0.3897131218834987
807,baño,berrueco,1,2.7644340848454785e-44
808,baño,betoret,1,2.98561390540376e-44
809,baño,booked,4,7.946527981868314e-46
810,baño,cabedo,1,7.651141543851852e-45
811,baño,double,7,7.946527981868314e-46
812,baño,for,19,8.32070316787123e-46
813,baño,gerardo,1,1.2534411263788804e-44
814,baño,good,5,1.1215726585623149e-45
815,baño,have,9,7.946527981868314e-46
816,baño,i,13,7.946527981868314e-46
817,baño,isabel,1,2.946427818614382e-44
818,baño,jiménez,1,2.908215550470983e-44
819,baño,jorge,1,1.318329106437267e-44
820,baño,like,2,7.946527981868314e-46
821,baño,made,4,7.946527981868314e-46
822,baño,marina,1,7.54296078441312e-45
823,baño,me,1,7.946527981868314e-46
824,baño,mind,1,7.946527981868314e-46
825,baño,mira,1,2.8345751839170824e-44
826,baño,mountain,3,3.968265652071941e-45
827,baño,move,2,8.871178702704037e-46
828,baño,mrs,1,1.5760772092817207e-45
829,baño,of,6,2.4287026623993844e-45
830,baño,paloma,1,1.2319014058249635e-44
831,baño,pilar,1,2.908215550470983e-44
832,baño,please,5,7.946527981868314e-46
833,baño,quiet,6,7.946527981868314e-46
834,baño,reservation,7,7.946527981868314e-46
835,baño,ricardo,2,1.1975835292322416e-44
836,baño,room,17,7.946527981868314e-46
837,baño,rooms,1,7.946527981868314e-46
838,baño,ródenas,1,3.1093884419981067e-44
839,baño,salsas,1,2.8709424321609344e-44
840,baño,sanz,1,2.908215550470983e-44
841,baño,sea,1,4.415276409097319e-45
842,baño,showing,1,1.7692449526357245e-45
843,baño,sáez,1,3.0258102895763997e-44
844,baño,telephone,6,7.946527981868314e-46
845,baño,the,6,7.946527981868314e-46
846,baño,there,1,7.946527981868314e-46
847,baño,to,4,7.946527981868314e-46
848,baño,today,1,7.946527981868314e-46
849,baño,town,2,1.211081213808915e-44
850,baño,tv,10,1.7720722391377073e-43
851,baño,view,9,1.1385977764431853e-45
852,baño,vilanova,1,1.238999480082336e-44
853,baño,want,3,7.946527981868314e-46
854,baño,we,3,7.946527981868314e-46
855,baño,with,18,0.004287380148908723
856,baño,would,3,7.946527981868314e-46
857,baño,you,1,7.946527981868314e-46
858,berrueco,a,5,2.799082605742381e-44
859,berrueco,and,1,2.799082605742381e-44
860,berrueco,bath,1,2.799082605742381e-44
861,berrueco,berrueco,1,0.7524310055538143
862,berrueco,double,1,2.799082605742381e-44
863,berrueco,for,1,2.799082605742381e-44
864,berrueco,good,1,2.799082605742381e-44
865,berrueco,i,1,2.799082605742381e-44
866,berrueco,like,1,2.799082605742381e-44
867,berrueco,mountain,1,2.799082605742381e-44
868,berrueco,mrs,1,2.799082605742381e-44
869,berrueco,of,1,2.799082605742381e-44
870,berrueco,please,1,2.799082605742381e-44
871,berrueco,quiet,1,2.799082605742381e-44
872,berrueco,room,1,2.799082605742381e-44
873,berrueco,telephone,1,2.799082605742381e-44
874,berrueco,the,1,2.799082605742381e-44
875,berrueco,tv,1,2.799082605742381e-44
876,berrueco,view,1,2.799082605742381e-44
877,berrueco,with,1,2.799082605742381e-44
878,berrueco,would,1,2.799082605742381e-44
879,betoret,a,4,3.0670550824489854e-44
880,betoret,and,1,3.0670550824489854e-44
881,betoret,bath,1,3.0670550824489854e-44
882,betoret,betoret,1,0.8244656070677022
883,betoret,double,1,3.0670550824489854e-44
884,betoret,for,2,3.0670550824489854e-44
885,betoret,have,1,3.0670550824489854e-44
886,betoret,i,1,3.0670550824489854e-44
887,betoret,made,1,3.0670550824489854e-44
888,betoret,paloma,1,3.0670550824489854e-44
889,betoret,reservation,1,3.0670550824489854e-44
890,betoret,room,1,3.0670550824489854e-44
891,betoret,telephone,1,3.0670550824489854e-44
892,betoret,with,1,3.0670550824489854e-44
893,bien,all,4,0.43161297990267655
894,bien,is,4,2.992535755227411e-45
895,bien,right,4,0.9010279250149151
896,bien,room,4,2.992535755227411e-45
897,bien,the,4,2.992535755227411e-45
898,bolsa,bag,6,0.5900416427339708
899,bolsa,could,1,2.08958826609357e-45
900,bolsa,eight,1,2.08958826609357e-45
901,bolsa,five,1,2.08958826609357e-45
902,bolsa,four,1,2.08958826609357e-45
903,bolsa,i,1,2.08958826609357e-45
904,bolsa,like,1,2.08958826609357e-45
905,bolsa,my,4,2.08958826609357e-45
906,bolsa,number,4,2.08958826609357e-45
907,bolsa,oh,1,2.08958826609357e-45
908,bolsa,one,2,2.08958826609357e-45
909,bolsa,our,3,2.08958826609357e-45
910,bolsa,please,5,2.08958826609357e-45
911,bolsa,room,6,2.08958826609357e-45
912,bolsa,send,6,0.17043082594382894
913,bolsa,seven,2,2.08958826609357e-45
914,bolsa,six,1,2.08958826609357e-45
915,bolsa,the,1,2.08958826609357e-45
916,bolsa,three,2,2.08958826609357e-45
917,bolsa,to,7,1.0202903011091263e-42
918,bolsa,travel,5,0.1825749308481829
919,bolsa,two,1,2.08958826609357e-45
920,bolsa,up,3,2.08958826609357e-45
921,bolsa,would,1,2.08958826609357e-45
922,bolsa,you,2,2.08958826609357e-45
923,bolsas,bags,25,0.659241224634441
924,bolsas,bus,4,1.1268809468790464e-45
925,bolsas,can,5,6.978951910343783e-46
926,bolsas,car,2,1.629086144911985e-45
927,bolsas,carry,3,1.5177855447609569e-37
928,bolsas,could,7,6.978951910343783e-46
929,bolsas,down,4,0.0001056531104343263
930,bolsas,five,1,1.049046556032228e-45
931,bolsas,four,1,6.978951910343783e-46
932,bolsas,i,1,6.978951910343783e-46
933,bolsas,in,1,6.978951910343783e-46
934,bolsas,like,1,6.978951910343783e-46
935,bolsas,mind,6,6.978951910343784e-46
936,bolsas,my,13,0.02038449080508676
937,bolsas,nine,1,6.978951910343783e-46
938,bolsas,number,3,6.978951910343784e-46
939,bolsas,oh,1,1.0324176494720984e-45
940,bolsas,on,2,6.978951910343783e-46
941,bolsas,our,8,3.805829560264806e-42
942,bolsas,please,7,6.978951910343783e-46
943,bolsas,put,2,2.743073167208074e-45
944,bolsas,putting,1,1.3742161366223358e-44
945,bolsas,reception,2,3.882471114230692e-45
946,bolsas,room,9,6.978951910343783e-46
947,bolsas,send,14,0.007705294544359388
948,bolsas,sending,5,6.2046859483176526e-24
949,bolsas,station,2,5.748473694281973e-45
950,bolsas,taxi,2,6.978951910343783e-46
951,bolsas,the,20,0.017647619151153423
952,bolsas,three,2,6.978951910343783e-46
953,bolsas,to,19,0.11599055470186857
954,bolsas,travel,11,0.13894886849577706
955,bolsas,two,3,6.978951910343784e-46
956,bolsas,up,3,6.978951910343784e-46
957,bolsas,would,7,6.978951910343783e-46
958,bolsas,you,19,7.020679463048552e-46
959,borillo,a,4,3.1093884419981067e-44
960,borillo,and,1,3.1093884419981067e-44
961,borillo,borillo,1,0.8358453827944569
962,borillo,for,2,3.1093884419981067e-44
963,borillo,have,1,3.1093884419981067e-44
964,borillo,i,1,3.1093884419981067e-44
965,borillo,made,1,3.1093884419981067e-44
966,borillo,mr,1,3.1093884419981067e-44
967,borillo,reservation,1,3.1093884419981067e-44
968,borillo,room,1,3.1093884419981067e-44
969,borillo,shower,1,3.1093884419981067e-44
970,borillo,telephone,1,3.1093884419981067e-44
971,borillo,with,1,3.1093884419981067e-44
972,borrás,a,1,3.3887619850170754e-44
973,borrás,borrás,1,0.9109447440879194
974,borrás,for,1,3.3887619850170754e-44
975,borrás,have,1,3.3887619850170754e-44
976,borrás,i,1,3.3887619850170754e-44
977,borrás,mr,1,3.3887619850170754e-44
978,borrás,reservation,1,3.3887619850170754e-44
979,botella,a,2,3.338933941196098e-44
980,botella,botella,1,0.8975502965499732
981,botella,for,2,3.338933941196098e-44
982,botella,francisco,1,3.338933941196098e-44
983,botella,have,1,3.338933941196098e-44
984,botella,i,1,3.338933941196098e-44
985,botella,reservation,1,3.338933941196098e-44
986,botella,room,1,3.338933941196098e-44
987,buena,a,45,0.12732537235870764
988,buena,and,11,0.012915899142980265
989,buena,andrés,1,2.908215550470983e-44
990,buena,balaguer,1,1.3481345731064085e-42
991,buena,bath,2,1.516844940376005e-45
992,buena,bathroom,3,1.516844940376005e-45
993,buena,berrueco,1,2.7644340848454785e-44
994,buena,booked,4,1.516844940376005e-45
995,buena,cantero,1,2.946427818614382e-44
996,buena,double,3,1.516844940376005e-45
997,buena,for,10,1.516844940376005e-45
998,buena,good,11,0.4645875409577267
999,buena,have,5,1.516844940376005e-45
1000,buena,i,11,1.516844940376005e-45
1001,buena,jiménez,1,2.908215550470983e-44
1002,buena,jorge,1,1.318329106437267e-44
1003,buena,like,2,1.516844940376005e-45
1004,buena,made,3,1.516844940376005e-45
1005,buena,mountain,4,3.968265652071941e-45
1006,buena,mrs,1,1.5760772092817207e-45
1007,buena,of,6,2.4145680495764152e-05
1008,buena,pilar,1,2.908215550470983e-44
1009,buena,please,3,1.516844940376005e-45
1010,buena,pérez,1,2.8709424321609344e-44
1011,buena,quiet,5,1.516844940376005e-45
1012,buena,reservation,4,1.516844940376005e-45
1013,buena,room,11,1.516844940376005e-45
1014,buena,rosario,1,7.522543806606905e-45
1015,buena,sanz,1,2.908215550470983e-44
1016,buena,sea,2,4.415276409097319e-45
1017,buena,shower,2,2.060606729771459e-45
1018,buena,single,1,1.516844940376005e-45
1019,buena,telephone,4,1.516844940376005e-45
1020,buena,the,6,1.516844940376005e-45
1021,buena,tv,8,1.516844940376005e-45
1022,buena,view,11,0.32642117509382046
1023,buena,virginia,1,1.231901313273698e-44
1024,buena,want,1,1.516844940376005e-45
1025,buena,with,11,2.1502643398766464e-06
1026,buena,would,2,1.516844940376005e-45
1027,buenos,good,1,0.9840327014426661
1028,buenos,morning,1,3.660653000420328e-44
1029,bultos,can,4,6.312228584824515e-46
1030,bultos,could,3,6.312228584824515e-46
1031,bultos,down,6,0.004435723713986753
1032,bultos,eight,3,8.197865255421699e-46
1033,bultos,four,6,6.312228584824515e-46
1034,bultos,i,5,6.312228584824515e-46
1035,bultos,like,1,6.312228584824515e-46
1036,bultos,luggage,18,0.4930422713970596
1037,bultos,mind,2,6.312228584824515e-46
1038,bultos,my,14,0.0834503139229972
1039,bultos,number,9,2.5309752811352605e-10
1040,bultos,oh,2,1.0324176494720984e-45
1041,bultos,one,4,6.312228584824515e-46
1042,bultos,our,9,0.0540497415359254
1043,bultos,please,10,6.312228584824515e-46
1044,bultos,room,18,0.0013641325052060446
1045,bultos,send,16,0.050739446039686074
1046,bultos,sending,2,1.9012800747623615e-45
1047,bultos,seven,3,6.6649270326868526e-46
1048,bultos,six,1,6.312228584824515e-46
1049,bultos,the,4,6.312228584824515e-46
1050,bultos,three,3,6.312228584824515e-46
1051,bultos,to,23,0.2166360639494064
1052,bultos,two,4,6.312228584824515e-46
1053,bultos,up,7,0.0023726911542910336
1054,bultos,want,4,6.312228584824515e-46
1055,bultos,would,3,6.312228584824515e-46
1056,bultos,you,14,6.312228584824515e-46
1057,cabedo,a,10,7.790786454074976e-45
1058,cabedo,and,2,7.790786454074976e-45
1059,cabedo,bath,1,7.790786454074976e-45
1060,cabedo,booked,1,7.790786454074976e-45
1061,cabedo,cabedo,3,0.9270297880822485
1062,cabedo,double,1,7.790786454074976e-45
1063,cabedo,for,5,7.790786454074976e-45
1064,cabedo,gregorio,1,1.2534411263788804e-44
1065,cabedo,have,3,7.790786454074977e-45
1066,cabedo,i,3,7.790786454074977e-45
1067,cabedo,isabel,1,2.946427818614382e-44
1068,cabedo,made,1,7.790786454074976e-45
1069,cabedo,quiet,2,7.790786454074976e-45
1070,cabedo,reservation,2,7.790786454074976e-45
1071,cabedo,room,3,7.790786454074977e-45
1072,cabedo,rosario,1,7.790786454074976e-45
1073,cabedo,telephone,2,7.790786454074976e-45
1074,cabedo,tomorrow,1,7.790786454074976e-45
1075,cabedo,tv,2,7.790786454074976e-45
1076,cabedo,until,1,7.790786454074976e-45
1077,cabedo,with,2,7.790786454074976e-45
1078,cabo,a,1,3.1528524024911797e-44
1079,cabo,and,1,3.1528524024911797e-44
1080,cabo,booked,1,3.1528524024911797e-44
1081,cabo,cabo,1,0.847529079242732
1082,cabo,days,1,3.1528524024911797e-44
1083,cabo,eighteen,1,3.1528524024911797e-44
1084,cabo,for,2,3.1528524024911797e-44
1085,cabo,have,1,3.1528524024911797e-44
1086,cabo,i,1,3.1528524024911797e-44
1087,cabo,mr,1,3.1528524024911797e-44
1088,cabo,mrs,1,3.1528524024911797e-44
1089,cabo,room,1,3.1528524024911797e-44
1090,caja,a,3,0.6484929490578767
1091,caja,air,1,1.471246425645713e-44
1092,caja,and,1,1.471246425645713e-44
1093,caja,any,1,1.471246425645713e-44
1094,caja,available,1,1.471246425645713e-44
1095,caja,conditioning,1,1.471246425645713e-44
1096,caja,do,1,1.471246425645713e-44
1097,caja,have,1,1.471246425645713e-44
1098,caja,in,1,1.471246425645713e-44
1099,caja,is,1,1.471246425645713e-44
1100,caja,rooms,2,1.471246425645713e-44
1101,caja,safe,2,0.42183512755283187
1102,caja,the,1,1.471246425645713e-44
1103,caja,there,1,1.471246425645713e-44
1104,caja,tv,1,1.471246425645713e-44
1105,caja,with,1,1.471246425645713e-44
1106,caja,you,1,1.471246425645713e-44
1107,calatayud,a,1,3.3887619850170754e-44
1108,calatayud,calatayud,1,0.9109447440879194
1109,calatayud,for,1,3.3887619850170754e-44
1110,calatayud,have,1,3.3887619850170754e-44
1111,calatayud,i,1,3.3887619850170754e-44
1112,calatayud,julia,1,3.3887619850170754e-44
1113,calatayud,reservation,1,3.3887619850170754e-44
1114,caliente,a,4,4.125438739252954e-45
1115,caliente,air,2,4.125438739252954e-45
1116,caliente,and,3,0.1796153886524532
1117,caliente,available,1,4.125438739252954e-45
1118,caliente,conditioning,2,4.125438739252954e-45
1119,caliente,do,1,4.125438739252954e-45
1120,caliente,does,1,4.125438739252954e-45
1121,caliente,have,2,4.125438739252954e-45
1122,caliente,hot,5,0.25319054429125126
1123,caliente,i,1,4.125438739252954e-45
1124,caliente,in,2,6.142148041326434e-45
1125,caliente,is,2,4.125438739252954e-45
1126,caliente,please,2,4.125438739252954e-45
1127,caliente,room,4,4.125438739252954e-45
1128,caliente,rooms,1,4.125438739252954e-45
1129,caliente,telephone,1,4.125438739252954e-45
1130,caliente,the,4,4.125438739252954e-45
